student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score
S11475,19,Other,0.9,5.1,1.0,Yes,72.2,4.2,Good,2,High School,Good,3,No,50.2
S11476,19,Other,7.8,4.8,0.6,Yes,70.9,4.1,Fair,3,None,Average,3,No,49.8
S11477,23,Male,1.1,0.7,2.4,Yes,62.5,4.7,Fair,2,Bachelor,Poor,8,Yes,78.3
S11478,24,Male,7.0,4.2,3.9,Yes,71.7,9.7,Poor,8,Master,Poor,6,No,39.8
S11479,19,Other,7.2,3.2,0.9,Yes,65.2,8.1,Fair,5,High School,Poor,1,Yes,42.5
S11480,18,Male,5.9,4.6,2.6,Yes,57.2,9.5,Good,8,High School,Poor,3,No,80.6
S11481,18,Female,5.4,1.3,4.3,No,99.5,9.6,Fair,7,Bachelor,Poor,10,No,26.4
S11482,24,Other,3.9,3.1,0.5,Yes,78.0,7.6,Good,9,Master,Good,7,No,54.6
S11483,22,Other,7.3,4.8,1.5,Yes,59.7,7.6,Good,7,Bachelor,Average,8,No,83.6
S11484,24,Female,4.6,4.4,0.6,No,89.4,8.9,Good,1,Bachelor,Average,3,Yes,46.5
S11485,21,Other,8.0,5.9,4.7,No,86.5,7.8,Fair,6,None,Good,1,Yes,21.1
S11486,17,Male,3.8,3.9,0.8,Yes,70.7,6.7,Poor,4,Bachelor,Poor,3,No,24.5
S11487,23,Male,4.4,2.6,1.5,Yes,67.4,8.6,Fair,5,High School,Good,6,No,62.3
S11488,17,Other,5.0,1.3,1.4,No,68.0,4.2,Fair,9,High School,Poor,4,No,78.6
S11489,17,Male,5.4,6.1,4.3,Yes,68.7,4.4,Poor,1,Master,Good,2,Yes,98.6
S11490,18,Other,0.3,6.0,5.2,Yes,91.1,6.8,Fair,0,None,Average,1,No,65.9
S11491,23,Other,3.1,6.5,1.6,No,82.4,8.3,Good,1,Master,Poor,3,No,68.0
S11492,21,Other,6.5,1.7,1.5,Yes,69.5,5.6,Good,1,Master,Good,2,Yes,71.2
S11493,19,Male,2.2,1.0,4.0,No,73.8,9.0,Good,10,Master,Good,1,No,81.1
S11494,23,Other,3.1,6.1,0.2,No,93.1,5.3,Poor,7,High School,Average,4,No,76.8
S11495,18,Other,7.2,3.4,5.2,Yes,80.5,9.9,Fair,6,Master,Poor,9,No,40.8
S11496,19,Other,0.8,2.9,2.7,No,73.4,6.4,Fair,5,Master,Average,7,No,91.9
S11497,17,Male,1.4,0.3,3.1,No,73.6,8.6,Poor,9,High School,Poor,3,No,86.6
S11498,24,Female,1.9,1.1,1.6,No,71.8,5.6,Poor,3,None,Poor,5,Yes,48.3
S11499,19,Female,3.4,3.8,4.3,No,93.8,5.3,Fair,6,None,Poor,6,No,47.2
S11500,18,Female,4.0,0.1,0.8,No,82.6,8.7,Fair,1,None,Average,10,Yes,18.8
S11501,23,Other,2.3,5.6,2.8,Yes,68.7,8.6,Fair,8,Master,Good,10,No,43.5
S11502,24,Other,4.2,3.8,0.7,No,67.0,4.9,Poor,3,None,Average,7,Yes,53.3
S11503,21,Male,6.6,1.4,4.2,Yes,96.0,5.8,Poor,1,Master,Average,4,Yes,24.4
S11504,20,Female,1.7,5.6,4.0,No,81.9,6.8,Good,8,Master,Poor,8,No,50.9
S11505,20,Male,4.2,1.3,4.8,No,86.9,8.4,Fair,1,None,Good,8,No,39.8
S11506,24,Male,8.2,5.4,4.7,No,91.9,5.8,Good,3,High School,Poor,2,No,51.0
S11507,18,Other,3.1,3.2,5.0,No,85.9,6.7,Good,0,High School,Poor,3,No,88.1
S11508,18,Female,4.0,6.3,1.1,Yes,71.8,5.0,Fair,7,Master,Good,10,No,68.4
S11509,24,Male,5.9,6.2,3.8,Yes,56.4,5.4,Good,7,Master,Poor,6,No,49.8
S11510,24,Other,8.3,3.1,4.0,Yes,98.4,8.7,Good,0,Bachelor,Poor,9,Yes,68.1
S11511,19,Other,4.0,3.6,2.9,Yes,70.5,9.4,Good,7,Master,Poor,8,No,71.5
S11512,20,Male,4.3,0.9,3.4,No,58.3,6.2,Fair,8,Bachelor,Good,10,Yes,79.2
S11513,24,Male,5.3,6.4,2.5,Yes,60.6,3.7,Fair,9,None,Poor,5,No,63.7
S11514,19,Other,3.6,1.6,3.0,Yes,70.8,5.9,Good,6,Master,Good,7,No,79.0
S11515,23,Female,4.0,1.0,4.5,No,67.5,5.3,Good,5,Master,Average,10,No,49.8
S11516,22,Female,4.0,0.1,5.0,No,88.4,4.9,Poor,3,High School,Good,2,Yes,71.4
S11517,20,Other,7.2,5.4,2.9,Yes,78.1,7.7,Poor,10,Bachelor,Good,7,No,72.6
S11518,19,Female,6.4,5.0,3.0,No,99.8,4.8,Fair,6,None,Good,7,Yes,85.5
S11519,22,Other,5.4,5.2,2.1,Yes,63.4,5.4,Poor,2,Bachelor,Average,9,No,82.2
S11520,20,Other,7.3,3.4,1.4,Yes,98.1,5.1,Good,10,High School,Average,6,Yes,46.8
S11521,21,Male,2.3,5.1,3.6,No,89.8,6.4,Fair,0,Master,Poor,5,Yes,68.4
S11522,17,Male,3.5,0.2,3.3,Yes,96.1,6.2,Good,2,None,Poor,2,Yes,20.9
S11523,20,Female,3.2,0.1,0.9,No,93.2,9.8,Fair,0,Master,Poor,7,No,82.2
S11524,23,Female,5.3,6.4,4.4,No,86.7,5.9,Fair,3,High School,Poor,4,No,70.8
S11525,21,Female,3.6,5.4,0.3,Yes,83.1,8.4,Poor,5,Master,Good,4,Yes,67.1
S11526,18,Female,8.2,3.1,0.4,Yes,59.3,4.1,Poor,6,High School,Good,8,No,60.0
S11527,18,Other,7.2,2.8,0.1,Yes,81.6,9.9,Fair,4,None,Good,2,No,35.2
S11528,23,Male,4.8,2.1,2.7,Yes,86.5,6.1,Fair,0,None,Average,2,Yes,27.5
S11529,18,Female,8.3,3.3,2.9,No,73.4,8.5,Poor,6,Bachelor,Good,5,No,77.0
S11530,18,Other,0.9,3.3,3.6,No,85.2,7.8,Poor,1,Master,Poor,7,Yes,43.8
S11531,20,Other,8.4,1.9,5.0,No,95.9,5.1,Poor,3,None,Good,7,No,73.4
S11532,22,Female,5.3,0.2,4.1,Yes,99.0,3.6,Fair,3,None,Good,2,Yes,68.1
S11533,18,Other,0.9,5.6,4.9,Yes,82.6,6.0,Poor,7,Bachelor,Good,7,Yes,38.8
S11534,19,Female,7.6,3.6,0.7,Yes,87.4,7.1,Poor,4,Bachelor,Poor,10,No,39.6
S11535,21,Other,6.8,2.3,1.4,Yes,70.8,9.8,Good,0,Master,Poor,3,Yes,48.4
S11536,19,Male,1.3,3.0,3.4,Yes,87.5,8.3,Poor,0,Bachelor,Poor,2,No,79.9
S11537,18,Male,3.0,6.1,3.4,Yes,59.7,9.0,Fair,1,High School,Average,4,No,71.1
S11538,21,Other,1.2,1.1,1.6,Yes,74.5,7.7,Fair,1,High School,Good,10,No,83.9
S11539,21,Female,5.1,1.4,0.7,No,92.0,7.9,Fair,5,None,Average,10,Yes,63.4
S11540,22,Female,0.3,6.4,0.4,Yes,78.4,4.9,Good,2,Master,Average,5,Yes,36.4
S11541,24,Male,0.4,6.4,3.7,Yes,87.6,4.9,Good,2,None,Poor,7,Yes,62.9
S11542,24,Other,5.3,0.1,3.8,No,88.5,9.8,Good,5,Bachelor,Poor,10,Yes,58.1
S11543,23,Other,2.2,1.5,4.8,Yes,71.6,3.7,Good,4,Master,Poor,4,Yes,69.6
S11544,20,Male,4.4,0.6,5.3,Yes,91.3,4.5,Fair,9,High School,Poor,10,Yes,70.2
S11545,18,Other,3.5,4.5,4.7,No,86.9,9.3,Good,6,None,Poor,7,Yes,53.8
S11546,19,Female,4.6,3.3,2.4,Yes,73.7,5.2,Fair,8,High School,Average,1,No,46.1
S11547,23,Other,7.8,6.1,3.1,No,80.9,6.3,Poor,6,High School,Average,8,Yes,90.8
S11548,17,Male,0.0,3.7,1.7,No,63.4,6.7,Good,9,High School,Poor,6,No,97.5
S11549,23,Female,1.2,1.2,3.3,No,62.8,4.1,Poor,9,Bachelor,Average,1,No,60.7
S11550,19,Other,8.0,0.0,2.7,Yes,90.8,3.8,Good,4,Bachelor,Average,1,Yes,76.3
S11551,24,Other,2.6,4.0,3.8,No,97.9,6.3,Poor,6,Master,Average,4,Yes,38.1
S11552,22,Other,3.9,3.4,2.1,No,99.9,8.8,Poor,8,High School,Average,7,No,43.8
S11553,18,Other,1.4,1.8,4.1,Yes,63.8,8.5,Good,1,Bachelor,Average,9,No,48.9
S11554,21,Female,0.6,0.4,3.4,No,76.5,6.4,Poor,7,None,Poor,5,No,57.9
S11555,17,Female,5.5,5.5,0.8,Yes,83.4,9.4,Fair,6,Bachelor,Average,6,Yes,44.6
S11556,18,Female,2.0,1.1,1.1,Yes,95.5,5.2,Fair,2,Master,Good,7,No,27.7
S11557,19,Male,0.3,0.2,2.3,Yes,65.5,4.2,Good,2,Master,Average,7,Yes,50.1
S11558,19,Male,7.8,1.0,2.2,No,97.7,6.4,Poor,9,Master,Average,2,No,61.9
S11559,17,Male,1.1,6.4,1.3,No,83.0,8.9,Fair,1,Master,Average,8,Yes,34.7
S11560,17,Other,3.5,4.6,5.3,No,99.5,4.9,Good,5,Master,Poor,5,Yes,77.3
S11561,23,Female,3.6,1.9,2.5,Yes,87.7,5.7,Poor,9,Bachelor,Good,6,Yes,29.0
S11562,24,Male,6.8,1.9,2.8,No,61.2,5.1,Fair,5,Bachelor,Poor,5,No,71.1
S11563,18,Female,3.7,5.9,3.4,Yes,65.1,7.9,Fair,2,Bachelor,Poor,8,No,71.9
S11564,19,Female,5.3,1.4,4.6,No,97.8,7.4,Fair,8,None,Poor,9,No,74.7
S11565,22,Female,1.8,3.7,1.4,Yes,87.8,5.4,Poor,3,Bachelor,Poor,9,No,64.1
S11566,19,Male,3.4,2.9,4.0,No,65.6,4.1,Poor,7,Bachelor,Average,4,No,76.6
S11567,21,Other,8.4,1.7,3.4,No,76.6,3.9,Poor,7,Master,Average,5,No,88.6
S11568,20,Female,6.1,1.8,5.2,No,94.4,6.0,Poor,6,High School,Poor,8,No,70.3
S11569,17,Male,1.8,3.8,1.8,Yes,89.2,8.4,Fair,4,Bachelor,Average,3,Yes,88.8
S11570,18,Male,2.1,2.6,2.4,Yes,71.4,9.8,Fair,2,High School,Average,6,Yes,94.5
S11571,17,Other,0.4,1.6,0.5,Yes,63.6,5.5,Good,7,Master,Good,4,No,82.6
S11572,20,Male,2.5,0.1,0.2,Yes,66.2,6.6,Poor,10,Bachelor,Poor,9,Yes,26.9
S11573,18,Female,1.6,0.3,3.2,Yes,91.2,10.0,Poor,1,None,Good,3,Yes,47.9
S11574,19,Male,3.2,4.4,0.3,No,99.3,9.9,Fair,10,Master,Good,2,Yes,48.3
S11575,24,Male,1.1,0.5,3.9,No,95.5,5.9,Poor,9,None,Poor,6,Yes,84.0
S11576,18,Other,5.1,1.7,1.7,No,73.0,5.6,Good,1,High School,Average,3,Yes,48.9
S11577,24,Male,6.0,2.4,3.5,Yes,58.5,8.7,Poor,10,Master,Average,9,Yes,76.7
S11578,24,Female,1.8,0.9,0.9,No,87.3,8.0,Poor,6,Master,Good,3,Yes,74.4
S11579,17,Female,7.3,1.8,1.9,No,67.0,8.6,Poor,5,Bachelor,Poor,10,Yes,87.2
S11580,20,Female,6.7,4.6,5.1,No,66.9,6.1,Poor,6,Master,Good,9,Yes,41.8
S11581,18,Male,2.1,2.7,2.1,No,91.5,3.7,Poor,8,None,Good,4,No,25.5
S11582,24,Male,5.2,4.9,0.3,No,64.3,7.6,Poor,7,Master,Good,6,Yes,57.5
S11583,24,Female,0.2,4.9,0.8,Yes,95.1,9.1,Good,0,None,Average,8,Yes,46.0
S11584,23,Female,1.9,0.8,0.4,Yes,64.8,7.4,Poor,8,Master,Good,8,No,42.7
S11585,22,Other,5.4,2.8,5.4,Yes,83.1,9.9,Good,0,High School,Good,2,Yes,49.8
S11586,22,Other,0.9,4.6,1.4,No,56.2,3.7,Good,5,Master,Average,5,No,47.9
S11587,17,Other,5.9,6.3,1.7,No,92.7,5.7,Good,3,Bachelor,Average,2,No,21.9
S11588,22,Male,2.2,3.1,1.8,No,67.1,9.1,Poor,7,Master,Good,2,Yes,84.6
S11589,24,Female,7.8,2.0,0.3,Yes,94.8,5.0,Poor,6,High School,Good,3,No,23.1
S11590,19,Male,0.9,0.9,3.5,No,96.1,8.9,Fair,6,Master,Average,9,Yes,92.0
S11591,20,Female,3.2,6.1,2.0,No,99.9,8.3,Poor,6,None,Good,4,Yes,21.4
S11592,21,Male,8.4,3.5,1.8,No,93.5,8.6,Good,3,High School,Good,10,No,26.9
S11593,23,Male,4.2,5.9,1.6,No,94.1,8.1,Fair,8,Master,Average,10,Yes,61.0
S11594,18,Male,8.4,6.1,2.6,No,97.2,6.5,Good,3,Bachelor,Average,6,No,32.2
S11595,20,Other,4.7,5.4,0.9,Yes,56.9,8.8,Fair,5,None,Good,10,Yes,55.5
S11596,18,Male,1.0,5.7,3.2,Yes,66.2,5.7,Poor,4,Bachelor,Good,7,No,98.3
S11597,17,Other,7.2,3.8,3.2,Yes,66.5,8.1,Poor,6,Bachelor,Poor,10,No,23.8
S11598,18,Other,6.7,4.7,1.0,Yes,86.8,3.8,Good,4,None,Poor,1,Yes,33.0
S11599,17,Female,5.4,4.7,2.1,No,95.9,9.8,Good,3,High School,Good,2,No,88.1
S11600,20,Male,7.5,1.8,4.2,No,79.1,8.2,Poor,9,Bachelor,Poor,10,No,50.3
S11601,17,Other,7.0,6.1,1.3,No,59.4,9.8,Good,0,High School,Good,2,Yes,42.7
S11602,21,Male,8.2,4.2,3.6,No,90.6,7.8,Fair,8,None,Average,4,Yes,62.5
S11603,22,Other,4.3,3.4,1.1,Yes,98.0,7.3,Poor,6,High School,Poor,9,No,42.4
S11604,21,Other,4.0,0.7,1.0,Yes,74.1,7.9,Good,5,High School,Average,4,No,90.0
S11605,20,Other,1.0,5.8,2.1,No,62.4,9.6,Fair,6,High School,Average,3,No,97.7
S11606,17,Male,4.7,6.0,2.7,Yes,56.3,4.1,Poor,5,None,Average,8,Yes,59.8
S11607,22,Other,0.0,0.2,0.4,No,67.2,3.7,Good,2,Bachelor,Poor,9,No,63.6
S11608,17,Female,1.1,3.5,4.1,No,79.0,4.4,Fair,9,None,Good,6,No,44.2
S11609,18,Male,3.3,0.5,0.7,Yes,98.9,5.2,Fair,3,High School,Good,10,Yes,39.4
S11610,24,Female,7.8,5.0,1.7,No,77.8,3.5,Fair,5,Bachelor,Good,4,No,34.7
S11611,19,Male,3.6,5.3,0.4,Yes,89.0,8.7,Good,2,Bachelor,Average,8,No,22.8
S11612,24,Other,1.8,3.8,3.7,No,59.8,6.2,Fair,6,High School,Poor,7,Yes,40.4
S11613,23,Other,5.4,2.5,3.0,Yes,99.5,7.8,Good,0,High School,Poor,7,No,73.9
S11614,20,Female,7.0,1.1,0.1,No,58.1,3.7,Fair,6,Bachelor,Poor,8,Yes,97.1
S11615,17,Other,1.0,4.0,0.5,No,97.1,5.9,Good,7,High School,Poor,7,No,48.5
S11616,21,Other,2.9,6.0,2.5,Yes,64.4,4.3,Good,8,High School,Good,6,No,51.3
S11617,18,Other,6.0,2.1,0.8,No,84.1,8.9,Poor,6,Master,Good,7,Yes,53.6
S11618,24,Other,5.1,2.0,4.3,Yes,82.0,7.7,Good,10,Bachelor,Poor,3,No,20.3
S11619,19,Female,3.5,0.0,0.3,No,63.9,7.2,Good,9,Bachelor,Average,6,No,60.3
S11620,23,Female,0.6,2.6,4.4,Yes,96.8,9.6,Fair,1,High School,Average,3,No,54.1
S11621,24,Male,6.2,1.7,3.2,Yes,66.0,8.9,Good,9,None,Good,6,Yes,55.1
S11622,21,Other,5.3,1.7,5.5,No,83.9,3.6,Good,8,High School,Good,1,Yes,49.6
S11623,21,Other,5.3,5.5,1.9,No,98.0,7.5,Poor,8,High School,Good,3,Yes,42.2
S11624,17,Other,2.4,5.2,0.6,No,82.9,3.7,Fair,10,Master,Average,7,No,24.7
S11625,19,Female,8.3,4.7,4.8,Yes,88.8,6.0,Poor,8,None,Good,1,No,95.0
S11626,22,Male,3.7,1.6,2.9,No,99.4,9.9,Good,3,Bachelor,Poor,7,Yes,48.9
S11627,20,Other,0.5,6.4,3.7,No,94.5,7.5,Good,5,Master,Average,7,Yes,51.0
S11628,18,Male,1.9,5.6,4.9,No,56.7,5.7,Good,4,Master,Poor,7,No,35.4
S11629,24,Male,4.7,5.8,5.1,No,96.7,4.7,Fair,7,High School,Average,7,No,37.2
S11630,23,Other,8.2,3.2,3.0,Yes,82.7,4.1,Fair,4,Master,Average,2,No,27.7
S11631,22,Male,5.3,1.8,3.3,Yes,81.9,9.6,Good,6,Master,Average,7,No,72.8
S11632,21,Male,6.4,1.1,2.3,No,95.8,7.6,Fair,5,Master,Poor,5,No,41.1
S11633,18,Male,4.6,1.4,0.5,Yes,63.6,7.8,Good,0,High School,Poor,1,No,72.1
S11634,18,Male,3.5,4.3,2.7,No,99.3,5.6,Good,7,High School,Poor,3,No,32.2
S11635,20,Female,3.2,0.4,0.3,No,92.0,5.1,Poor,0,High School,Average,9,Yes,78.9
S11636,24,Other,4.7,0.0,5.0,No,91.0,9.8,Good,2,Master,Good,1,No,23.1
S11637,24,Male,0.2,4.7,0.8,Yes,84.7,9.8,Good,1,None,Poor,2,No,85.4
S11638,23,Female,3.6,5.9,4.3,Yes,72.6,3.6,Fair,2,Bachelor,Average,10,Yes,63.7
S11639,19,Female,1.7,0.8,4.4,Yes,56.1,6.5,Good,3,None,Poor,7,Yes,67.7
S11640,21,Female,3.1,6.0,5.4,Yes,76.8,7.8,Poor,8,Master,Good,3,Yes,28.3
S11641,20,Female,2.3,6.5,2.7,No,100.0,8.0,Fair,3,None,Poor,3,Yes,35.2
S11642,20,Female,1.1,3.3,4.3,No,99.2,6.5,Poor,10,High School,Good,9,No,82.6
S11643,21,Female,7.3,1.7,2.3,No,67.4,4.7,Poor,9,None,Good,4,No,25.9
S11644,20,Male,3.4,0.1,2.9,No,88.8,5.5,Good,9,None,Good,10,Yes,26.2
S11645,22,Male,5.0,6.4,4.2,No,67.7,3.8,Good,8,High School,Poor,1,No,62.9
S11646,21,Other,5.1,1.7,5.1,Yes,69.2,9.6,Good,4,Master,Average,1,Yes,73.4
S11647,18,Male,4.8,3.6,3.1,No,72.5,4.4,Fair,9,High School,Average,6,Yes,35.1
S11648,17,Other,0.4,5.4,4.5,No,74.9,7.7,Fair,10,Master,Average,1,Yes,36.6
S11649,22,Other,6.5,0.3,0.1,Yes,58.4,8.6,Poor,0,None,Poor,4,Yes,51.0
S11650,20,Male,2.4,5.5,1.4,No,89.5,8.3,Fair,7,High School,Good,6,Yes,77.1
S11651,22,Male,4.6,0.7,2.1,Yes,67.3,4.1,Poor,1,High School,Average,2,No,54.5
S11652,20,Male,1.2,0.2,1.5,Yes,59.4,5.2,Good,3,Master,Good,6,Yes,29.2
S11653,24,Male,8.4,2.0,1.3,No,84.6,6.3,Fair,1,Master,Good,9,Yes,45.9
S11654,20,Male,0.4,1.6,2.8,Yes,95.4,7.8,Fair,0,High School,Poor,7,No,30.0
S11655,21,Female,2.7,4.5,0.3,Yes,69.0,4.4,Fair,5,Master,Poor,10,Yes,75.6
S11656,22,Other,6.1,6.1,0.7,No,67.0,6.7,Poor,9,None,Poor,6,Yes,28.1
S11657,22,Other,0.1,0.9,4.9,Yes,92.1,7.7,Good,3,Bachelor,Good,6,Yes,50.3
S11658,22,Other,4.4,0.3,4.6,No,95.6,5.2,Poor,4,Bachelor,Average,1,Yes,79.1
S11659,19,Other,2.6,2.5,1.4,No,60.8,4.7,Poor,3,Bachelor,Good,2,Yes,51.0
S11660,20,Other,3.2,0.5,4.7,Yes,84.5,6.9,Fair,1,Bachelor,Poor,9,No,92.5
S11661,19,Female,6.3,5.2,0.9,Yes,77.1,6.0,Poor,7,High School,Average,8,No,19.2
S11662,21,Male,4.2,3.2,5.5,No,99.0,5.5,Poor,6,High School,Good,10,No,84.5
S11663,20,Female,6.0,1.6,0.6,Yes,75.4,8.3,Good,6,None,Good,10,No,73.6
S11664,23,Female,5.0,3.0,1.3,Yes,59.8,8.9,Poor,6,Bachelor,Average,1,No,34.4
S11665,18,Male,2.1,5.8,4.0,No,56.3,5.4,Good,4,Bachelor,Average,10,No,58.2
S11666,22,Female,5.6,5.1,3.1,No,58.2,9.0,Good,5,Bachelor,Average,1,No,59.4
S11667,19,Female,2.4,3.3,0.8,Yes,60.8,8.5,Poor,3,High School,Poor,3,Yes,49.6
S11668,20,Male,8.3,1.6,2.1,No,79.9,8.2,Poor,10,None,Good,7,Yes,27.0
S11669,22,Female,3.5,1.8,1.8,Yes,68.2,7.6,Fair,3,None,Average,5,Yes,64.4
S11670,17,Female,8.1,2.0,4.9,No,70.8,5.9,Good,1,Master,Average,5,Yes,40.0
S11671,17,Female,4.4,4.3,0.2,Yes,59.0,6.6,Poor,0,High School,Poor,10,No,70.2
S11672,24,Female,1.5,0.8,4.6,Yes,75.3,5.2,Fair,7,Bachelor,Average,6,No,42.2
S11673,18,Male,7.7,0.1,2.5,No,66.5,8.1,Poor,4,High School,Poor,10,No,24.6
S11674,18,Male,5.0,1.3,4.4,Yes,70.7,7.6,Good,2,Master,Average,9,Yes,29.0
S11675,21,Female,7.8,4.5,1.3,No,93.2,6.5,Good,5,Master,Poor,8,No,55.9
S11676,17,Other,1.9,1.1,3.9,Yes,70.1,6.2,Good,7,None,Good,10,Yes,69.5
S11677,21,Other,1.3,3.0,4.8,Yes,99.0,5.7,Poor,4,Bachelor,Good,7,No,77.4
S11678,22,Other,2.9,2.6,3.1,Yes,74.3,7.3,Poor,4,Master,Poor,1,Yes,84.1
S11679,21,Female,0.7,4.1,4.6,Yes,78.0,7.2,Good,6,High School,Poor,7,No,31.7
S11680,18,Female,6.5,3.9,5.2,Yes,71.5,6.0,Good,0,High School,Average,2,Yes,89.6
S11681,22,Other,7.7,0.3,4.2,Yes,88.3,4.9,Fair,1,None,Poor,9,No,33.3
S11682,19,Male,8.2,4.9,2.0,Yes,58.9,6.8,Fair,4,High School,Average,4,Yes,75.9
S11683,18,Female,2.4,0.3,1.1,Yes,73.1,6.5,Poor,8,High School,Poor,1,No,83.8
S11684,18,Female,0.5,5.0,3.3,Yes,92.7,8.2,Good,0,Master,Good,8,No,36.4
S11685,19,Other,4.2,1.8,1.2,Yes,93.8,7.8,Poor,4,Master,Poor,4,No,69.9
S11686,18,Other,1.4,0.4,0.2,Yes,67.0,9.9,Fair,6,Master,Good,3,Yes,70.8
S11687,22,Other,1.9,1.1,0.9,Yes,86.4,8.1,Good,2,None,Good,8,Yes,45.6
S11688,17,Male,5.8,2.8,4.0,No,73.5,3.8,Poor,3,Bachelor,Good,8,No,48.4
S11689,21,Male,0.5,5.3,0.6,Yes,83.5,5.0,Poor,10,None,Good,2,Yes,26.5
S11690,23,Other,4.2,4.7,4.6,Yes,77.0,4.6,Fair,2,None,Poor,4,No,64.2
S11691,24,Other,7.6,4.1,1.5,Yes,72.8,5.8,Good,9,Bachelor,Good,4,No,21.6
S11692,20,Female,7.5,6.4,2.7,No,70.5,3.7,Fair,4,Bachelor,Poor,10,No,88.9
S11693,23,Male,1.6,1.0,5.3,No,57.0,4.2,Fair,4,High School,Good,6,No,40.2
S11694,17,Other,0.2,5.1,5.5,Yes,72.3,7.8,Fair,4,None,Good,7,No,45.4
S11695,20,Male,0.8,6.3,0.0,No,62.4,9.2,Poor,10,High School,Poor,7,Yes,30.3
S11696,22,Male,6.5,5.9,3.4,No,74.8,6.8,Good,9,Bachelor,Good,9,No,42.7
S11697,21,Female,0.4,1.0,0.1,Yes,65.3,7.3,Good,10,High School,Good,9,Yes,87.3
S11698,19,Female,4.3,0.9,1.4,Yes,82.0,7.9,Poor,8,Bachelor,Average,5,No,81.6
S11699,20,Male,3.0,2.9,2.6,Yes,95.9,9.4,Fair,5,Master,Good,5,Yes,19.1
S11700,23,Male,5.9,2.3,4.0,No,71.4,6.2,Fair,10,Master,Good,2,No,63.5
S11701,23,Other,3.7,6.2,0.4,Yes,62.3,6.1,Fair,1,None,Good,6,No,25.6
S11702,21,Male,4.1,4.4,2.6,No,70.3,5.0,Good,9,None,Average,1,No,67.8
S11703,23,Male,6.3,2.2,4.7,No,66.3,6.7,Poor,8,Master,Average,4,Yes,20.2
S11704,22,Female,6.4,1.1,0.4,Yes,62.2,5.1,Poor,2,Master,Good,7,No,61.0
S11705,24,Female,0.4,5.5,5.0,No,62.9,6.2,Good,0,High School,Average,2,No,80.0
S11706,21,Other,2.9,4.3,0.3,Yes,63.0,7.1,Good,0,None,Poor,8,No,47.9
S11707,23,Female,4.5,0.4,1.8,No,80.4,9.2,Poor,10,None,Good,4,No,20.4
S11708,21,Male,2.5,1.7,2.7,Yes,88.3,9.1,Poor,3,None,Average,2,No,89.0
S11709,18,Other,1.6,5.8,2.1,No,61.0,5.6,Poor,10,High School,Good,2,No,77.1
S11710,24,Other,7.1,5.9,0.6,No,98.9,9.1,Fair,10,Master,Poor,5,No,24.8
S11711,19,Female,8.5,1.2,2.8,No,63.8,7.2,Good,10,Master,Poor,10,No,18.6
S11712,23,Other,0.9,1.9,1.8,Yes,92.4,6.7,Fair,1,High School,Good,8,Yes,89.6
S11713,23,Male,4.2,4.3,2.3,No,69.0,4.7,Fair,0,Bachelor,Average,9,Yes,65.0
S11714,23,Male,0.1,2.0,0.8,No,86.6,9.6,Fair,8,None,Average,4,Yes,35.9
S11715,18,Other,2.6,2.3,0.3,Yes,84.9,7.4,Fair,10,None,Average,4,Yes,71.5
S11716,17,Male,7.2,5.0,4.3,Yes,76.5,5.3,Poor,6,Bachelor,Good,1,Yes,36.6
S11717,22,Female,7.9,5.0,3.5,Yes,78.1,8.9,Good,5,None,Good,5,No,29.1
S11718,19,Female,3.1,5.3,5.0,No,92.3,9.6,Poor,8,Bachelor,Good,2,No,23.6
S11719,22,Female,6.3,0.9,1.1,No,87.5,7.8,Poor,3,Bachelor,Good,6,No,85.8
S11720,23,Male,3.2,1.1,3.6,Yes,90.4,6.6,Fair,0,Master,Good,10,Yes,24.3
S11721,20,Female,0.2,4.6,3.1,No,78.6,5.2,Poor,2,None,Average,1,Yes,75.4
S11722,24,Male,1.1,2.4,5.4,Yes,57.5,9.2,Fair,9,Master,Average,1,Yes,29.8
S11723,18,Female,4.5,3.9,3.3,Yes,57.2,5.0,Good,5,Bachelor,Poor,9,No,28.6
S11724,24,Other,8.1,4.7,2.4,Yes,59.1,4.3,Good,5,High School,Poor,8,No,48.5
S11725,18,Female,7.6,1.2,2.5,No,83.1,8.7,Fair,0,None,Good,8,Yes,33.0
S11726,19,Other,3.8,4.3,0.6,Yes,74.9,3.9,Good,9,None,Good,3,Yes,53.3
S11727,21,Male,2.9,4.3,1.6,Yes,65.2,4.6,Poor,0,None,Good,2,No,80.6
S11728,21,Other,3.2,2.7,2.5,No,91.1,9.3,Good,2,Bachelor,Average,8,No,26.2
S11729,20,Male,0.1,3.6,4.0,No,96.9,4.2,Poor,7,Bachelor,Poor,8,Yes,39.0
S11730,21,Female,6.3,0.8,0.2,Yes,83.6,8.9,Poor,4,Bachelor,Good,1,No,41.3
S11731,21,Male,2.4,3.5,0.8,Yes,59.9,3.5,Poor,7,High School,Poor,1,No,91.3
S11732,21,Female,7.2,4.2,3.4,Yes,65.9,6.0,Poor,7,High School,Good,7,Yes,60.9
S11733,17,Female,7.8,5.0,4.3,No,80.6,9.6,Good,9,Bachelor,Good,8,No,37.9
S11734,18,Female,4.4,5.8,3.2,Yes,77.4,4.8,Fair,3,High School,Good,4,Yes,61.2
